location,total_deaths,date,day,month,year
Asia,14397640,12/06/2022,12,6,2022
Asia,14399390,13/06/2022,13,6,2022
Asia,14401770,14/06/2022,14,6,2022
Asia,14404030,15/06/2022,15,6,2022
Asia,14410180,16/06/2022,16,6,2022
Asia,14412670,17/06/2022,17,6,2022
Asia,14415510,18/06/2022,18,6,2022
Asia,14418010,19/06/2022,19,6,2022
Asia,14420350,20/06/2022,20,6,2022
Asia,14422410,21/06/2022,21,6,2022
Asia,14425250,22/06/2022,22,6,2022
Asia,14427740,23/06/2022,23,6,2022
Asia,14430340,24/06/2022,24,6,2022
Asia,14432600,25/06/2022,25,6,2022
Asia,14434970,26/06/2022,26,6,2022
Asia,14437050,27/06/2022,27,6,2022
Asia,14440090,28/06/2022,28,6,2022
Asia,14442350,29/06/2022,29,6,2022
Asia,14444510,30/06/2022,30,6,2022
Asia,14446780,01/07/2022,1,7,2022
Asia,14449010,02/07/2022,2,7,2022
Asia,14450820,03/07/2022,3,7,2022
Asia,14452950,04/07/2022,4,7,2022
Asia,14455140,05/07/2022,5,7,2022
Asia,14457990,06/07/2022,6,7,2022
Asia,14460420,07/07/2022,7,7,2022
Asia,14463360,08/07/2022,8,7,2022
Asia,14465500,09/07/2022,9,7,2022
Asia,14467390,10/07/2022,10,7,2022
Asia,14469580,11/07/2022,11,7,2022
Asia,14472000,12/07/2022,12,7,2022
Asia,14474410,13/07/2022,13,7,2022
Asia,14477020,14/07/2022,14,7,2022
Asia,14479770,15/07/2022,15,7,2022
Asia,14482100,16/07/2022,16,7,2022
Asia,14485020,17/07/2022,17,7,2022
Asia,14486990,18/07/2022,18,7,2022
Asia,14489300,19/07/2022,19,7,2022
Asia,14492720,20/07/2022,20,7,2022
Asia,14496180,21/07/2022,21,7,2022
Asia,14499850,22/07/2022,22,7,2022
Asia,14503510,23/07/2022,23,7,2022
Asia,14506250,24/07/2022,24,7,2022
Asia,14508920,25/07/2022,25,7,2022
Asia,14513510,26/07/2022,26,7,2022
Asia,14517240,27/07/2022,27,7,2022
Asia,14521320,28/07/2022,28,7,2022
Asia,14527060,29/07/2022,29,7,2022
Asia,14530600,30/07/2022,30,7,2022
Asia,14533870,31/07/2022,31,7,2022
Asia,14537310,01/08/2022,1,8,2022
Asia,14542140,02/08/2022,2,8,2022
Asia,14546900,03/08/2022,3,8,2022
Asia,14552230,04/08/2022,4,8,2022
Asia,14557110,05/08/2022,5,8,2022
Asia,14564810,06/08/2022,6,8,2022
Asia,14568580,07/08/2022,7,8,2022
Asia,14573500,08/08/2022,8,8,2022
Asia,14579310,09/08/2022,9,8,2022
Asia,14585440,10/08/2022,10,8,2022
Asia,14591220,11/08/2022,11,8,2022
Asia,14596870,12/08/2022,12,8,2022
Asia,14602760,13/08/2022,13,8,2022
Asia,14607540,14/08/2022,14,8,2022
Asia,14616590,15/08/2022,15,8,2022
Asia,14626270,16/08/2022,16,8,2022
Asia,14633090,17/08/2022,17,8,2022
Asia,14639590,18/08/2022,18,8,2022
Asia,14645970,19/08/2022,19,8,2022
Asia,14651590,20/08/2022,20,8,2022
Asia,14657020,21/08/2022,21,8,2022
Asia,14663310,22/08/2022,22,8,2022
Asia,14669710,23/08/2022,23,8,2022
Asia,14676280,24/08/2022,24,8,2022
Asia,14683240,25/08/2022,25,8,2022
Asia,14689720,26/08/2022,26,8,2022
Asia,14696680,27/08/2022,27,8,2022
Asia,14701780,28/08/2022,28,8,2022
Asia,14707250,29/08/2022,29,8,2022
Asia,14713120,30/08/2022,30,8,2022
Asia,14720810,31/08/2022,31,8,2022
Asia,14726680,01/09/2022,1,9,2022
Asia,14735380,02/09/2022,2,9,2022
Asia,14741470,03/09/2022,3,9,2022
Asia,14748400,04/09/2022,4,9,2022
Asia,14753260,05/09/2022,5,9,2022
Asia,14759400,06/09/2022,6,9,2022
Asia,14764910,07/09/2022,7,9,2022
Asia,14769830,08/09/2022,8,9,2022
Asia,14774740,09/09/2022,9,9,2022
Asia,14778860,10/09/2022,10,9,2022
Asia,14782970,11/09/2022,11,9,2022
Asia,14787420,12/09/2022,12,9,2022
Asia,14791560,13/09/2022,13,9,2022
Asia,14796710,14/09/2022,14,9,2022
Asia,14800870,15/09/2022,15,9,2022
Asia,14805380,16/09/2022,16,9,2022
Asia,14809010,17/09/2022,17,9,2022
Asia,14811830,18/09/2022,18,9,2022
Asia,14814660,19/09/2022,19,9,2022
Asia,14818310,20/09/2022,20,9,2022
Asia,14821950,21/09/2022,21,9,2022
Asia,14825620,22/09/2022,22,9,2022
Asia,14830470,23/09/2022,23,9,2022
Asia,14834280,24/09/2022,24,9,2022
Asia,14836520,25/09/2022,25,9,2022
Asia,14839520,26/09/2022,26,9,2022
Asia,14842420,27/09/2022,27,9,2022
Asia,14845630,28/09/2022,28,9,2022
Asia,14848940,29/09/2022,29,9,2022
Asia,14852110,30/09/2022,30,9,2022
Asia,14854920,01/10/2022,1,10,2022
Asia,14857380,02/10/2022,2,10,2022
Asia,14859430,03/10/2022,3,10,2022
Asia,14861680,04/10/2022,4,10,2022
Asia,14864080,05/10/2022,5,10,2022
Asia,14866830,06/10/2022,6,10,2022
Asia,14869440,07/10/2022,7,10,2022
Asia,14872270,08/10/2022,8,10,2022
Asia,14874860,09/10/2022,9,10,2022
Asia,14877780,10/10/2022,10,10,2022
Asia,14879510,11/10/2022,11,10,2022
Asia,14881520,12/10/2022,12,10,2022
Asia,14883820,13/10/2022,13,10,2022
Asia,14886490,14/10/2022,14,10,2022
Asia,14889770,15/10/2022,15,10,2022
Asia,14891790,16/10/2022,16,10,2022
Asia,14893520,17/10/2022,17,10,2022
Asia,14895900,18/10/2022,18,10,2022
Asia,14898430,19/10/2022,19,10,2022
Asia,14901450,20/10/2022,20,10,2022
Asia,14904140,21/10/2022,21,10,2022
Asia,14906390,22/10/2022,22,10,2022
Asia,14908820,23/10/2022,23,10,2022
Asia,14910890,24/10/2022,24,10,2022
Asia,14912910,25/10/2022,25,10,2022
Asia,14915310,26/10/2022,26,10,2022
Asia,14918210,27/10/2022,27,10,2022
Asia,14920510,28/10/2022,28,10,2022
Asia,14923090,29/10/2022,29,10,2022
Asia,14925770,30/10/2022,30,10,2022
Asia,14928640,31/10/2022,31,10,2022
Asia,14944670,01/11/2022,1,11,2022
Asia,14947300,02/11/2022,2,11,2022
Asia,14950330,03/11/2022,3,11,2022
Asia,14952990,04/11/2022,4,11,2022
Asia,14955690,05/11/2022,5,11,2022
Asia,14958140,06/11/2022,6,11,2022
Asia,14960090,07/11/2022,7,11,2022
Asia,14962380,08/11/2022,8,11,2022
Asia,14965590,09/11/2022,9,11,2022
Asia,14968420,10/11/2022,10,11,2022
Asia,14971450,11/11/2022,11,11,2022
Asia,14974350,12/11/2022,12,11,2022
Asia,14977110,13/11/2022,13,11,2022
Asia,14979440,14/11/2022,14,11,2022
Asia,14977960,15/11/2022,15,11,2022
Asia,14981510,16/11/2022,16,11,2022
Asia,14985230,17/11/2022,17,11,2022
Asia,14988280,18/11/2022,18,11,2022
Asia,14991010,19/11/2022,19,11,2022
Asia,14994450,20/11/2022,20,11,2022
Asia,14996910,21/11/2022,21,11,2022
Asia,15000380,22/11/2022,22,11,2022
Asia,15003760,23/11/2022,23,11,2022
Asia,15007200,24/11/2022,24,11,2022
Asia,15010280,25/11/2022,25,11,2022
Asia,15013470,26/11/2022,26,11,2022
Asia,15017240,27/11/2022,27,11,2022
Asia,15020360,28/11/2022,28,11,2022
Asia,15023640,29/11/2022,29,11,2022
Asia,15027990,30/11/2022,30,11,2022
Asia,15031960,01/12/2022,1,12,2022
Asia,15035520,02/12/2022,2,12,2022
Asia,15039120,03/12/2022,3,12,2022
Asia,15043230,04/12/2022,4,12,2022
Asia,15046050,05/12/2022,5,12,2022
Asia,15049400,06/12/2022,6,12,2022
Asia,15053690,07/12/2022,7,12,2022
Asia,15058160,08/12/2022,8,12,2022
Asia,15062250,09/12/2022,9,12,2022
Asia,15065840,10/12/2022,10,12,2022
Asia,15070350,11/12/2022,11,12,2022
Asia,15073260,12/12/2022,12,12,2022
Asia,15077060,13/12/2022,13,12,2022
Asia,15081640,14/12/2022,14,12,2022
Asia,15086410,15/12/2022,15,12,2022
Asia,15090800,16/12/2022,16,12,2022
Asia,15095500,17/12/2022,17,12,2022
Asia,15100480,18/12/2022,18,12,2022
Asia,15105250,19/12/2022,19,12,2022
Asia,15109040,20/12/2022,20,12,2022
Asia,15114410,21/12/2022,21,12,2022
Asia,15119250,22/12/2022,22,12,2022
Asia,15124450,23/12/2022,23,12,2022
Asia,15129540,24/12/2022,24,12,2022
Asia,15135080,25/12/2022,25,12,2022
Asia,15139200,26/12/2022,26,12,2022
Asia,15143800,27/12/2022,27,12,2022
Asia,15150070,28/12/2022,28,12,2022
Asia,15156570,29/12/2022,29,12,2022
Asia,15162000,30/12/2022,30,12,2022
Asia,15167110,31/12/2022,31,12,2022
Asia,15175000,01/01/2023,1,1,2023
Asia,15178970,02/01/2023,2,1,2023
Asia,15183340,03/01/2023,3,1,2023
Asia,15187360,04/01/2023,4,1,2023
Asia,15193080,05/01/2023,5,1,2023
Asia,15199840,06/01/2023,6,1,2023
Asia,15206540,07/01/2023,7,1,2023
Asia,15212960,08/01/2023,8,1,2023
Asia,15218430,09/01/2023,9,1,2023
Asia,15223120,10/01/2023,10,1,2023
Asia,15229370,11/01/2023,11,1,2023
Asia,15236690,12/01/2023,12,1,2023
Asia,15243670,13/01/2023,13,1,2023
Asia,15250440,14/01/2023,14,1,2023
Asia,15855800,15/01/2023,15,1,2023
Asia,15860480,16/01/2023,16,1,2023
Asia,15865610,17/01/2023,17,1,2023
Asia,15871980,18/01/2023,18,1,2023
Asia,15878190,19/01/2023,19,1,2023
Asia,15884470,20/01/2023,20,1,2023
Asia,16016110,21/01/2023,21,1,2023
Asia,16020620,22/01/2023,22,1,2023
Asia,16024870,23/01/2023,23,1,2023
Asia,16029340,24/01/2023,24,1,2023
Asia,16034020,25/01/2023,25,1,2023
Asia,16039230,26/01/2023,26,1,2023
Asia,16043640,27/01/2023,27,1,2023
Asia,16111620,28/01/2023,28,1,2023
Asia,16115390,29/01/2023,29,1,2023
Asia,16118310,30/01/2023,30,1,2023
Asia,16122040,31/01/2023,31,1,2023
Asia,16126360,01/02/2023,1,2,2023
Asia,16131970,02/02/2023,2,2,2023
Asia,16135960,03/02/2023,3,2,2023
Asia,16172670,04/02/2023,4,2,2023
Asia,16176000,05/02/2023,5,2,2023
Asia,16178380,06/02/2023,6,2,2023
Asia,16181050,07/02/2023,7,2,2023
Asia,16184350,08/02/2023,8,2,2023
Asia,16187590,09/02/2023,9,2,2023
Asia,16190620,10/02/2023,10,2,2023
Asia,16193860,11/02/2023,11,2,2023
Asia,16196360,12/02/2023,12,2,2023
Asia,16198250,13/02/2023,13,2,2023
Asia,16200500,14/02/2023,14,2,2023
Asia,16203950,15/02/2023,15,2,2023
Asia,16206870,16/02/2023,16,2,2023
Asia,16209360,17/02/2023,17,2,2023
Asia,16211480,18/02/2023,18,2,2023
Asia,16213790,19/02/2023,19,2,2023
Asia,16215140,20/02/2023,20,2,2023
Asia,16216740,21/02/2023,21,2,2023
Asia,16219190,22/02/2023,22,2,2023
Asia,16221040,23/02/2023,23,2,2023
Asia,16222290,24/02/2023,24,2,2023
Asia,16223260,25/02/2023,25,2,2023
Asia,16224550,26/02/2023,26,2,2023
Asia,16225570,27/02/2023,27,2,2023
Asia,16226560,28/02/2023,28,2,2023
Asia,16228060,01/03/2023,1,3,2023
Asia,16229440,02/03/2023,2,3,2023
Asia,16230450,03/03/2023,3,3,2023
Asia,16231520,04/03/2023,4,3,2023
Europe,,23/01/2020,23,1,2020
Europe,,24/01/2020,24,1,2020
Europe,,25/01/2020,25,1,2020
Europe,,26/01/2020,26,1,2020
Europe,,27/01/2020,27,1,2020
Europe,,28/01/2020,28,1,2020
Europe,,29/01/2020,29,1,2020
Europe,10,30/01/2020,30,1,2020
Europe,10,31/01/2020,31,1,2020
Europe,10,01/02/2020,1,2,2020
Europe,20,02/02/2020,2,2,2020
Europe,20,03/02/2020,3,2,2020
Europe,20,04/02/2020,4,2,2020
Europe,20,05/02/2020,5,2,2020
Europe,20,06/02/2020,6,2,2020
Europe,20,07/02/2020,7,2,2020
Europe,20,08/02/2020,8,2,2020
Europe,20,09/02/2020,9,2,2020
Europe,20,10/02/2020,10,2,2020
Europe,20,11/02/2020,11,2,2020
Europe,20,12/02/2020,12,2,2020
Europe,20,13/02/2020,13,2,2020
Europe,20,14/02/2020,14,2,2020
Europe,30,15/02/2020,15,2,2020
Europe,30,16/02/2020,16,2,2020
Europe,30,17/02/2020,17,2,2020
Europe,30,18/02/2020,18,2,2020
Europe,30,19/02/2020,19,2,2020
Europe,30,20/02/2020,20,2,2020
Europe,40,21/02/2020,21,2,2020
Europe,60,22/02/2020,22,2,2020
Europe,70,23/02/2020,23,2,2020
Europe,110,24/02/2020,24,2,2020
Europe,140,25/02/2020,25,2,2020
Europe,170,26/02/2020,26,2,2020
Europe,220,27/02/2020,27,2,2020
Europe,260,28/02/2020,28,2,2020
Europe,350,29/02/2020,29,2,2020
Europe,400,01/03/2020,1,3,2020
Europe,600,02/03/2020,2,3,2020
Europe,890,03/03/2020,3,3,2020
Europe,1190,04/03/2020,4,3,2020
Europe,1660,05/03/2020,5,3,2020
Europe,2230,06/03/2020,6,3,2020
Europe,2720,07/03/2020,7,3,2020
Europe,4200,08/03/2020,8,3,2020
Europe,5410,09/03/2020,9,3,2020
Europe,7330,10/03/2020,10,3,2020
Europe,9810,11/03/2020,11,3,2020
Europe,11910,12/03/2020,12,3,2020
Europe,15780,13/03/2020,13,3,2020
Europe,18720,14/03/2020,14,3,2020
Europe,23910,15/03/2020,15,3,2020
Europe,29230,16/03/2020,16,3,2020
Europe,35640,17/03/2020,17,3,2020
Europe,42490,18/03/2020,18,3,2020
Europe,51250,19/03/2020,19,3,2020
Europe,63930,20/03/2020,20,3,2020
Europe,79130,21/03/2020,21,3,2020
Europe,93660,22/03/2020,22,3,2020
Europe,110740,23/03/2020,23,3,2020
Europe,130370,24/03/2020,24,3,2020
Europe,154210,25/03/2020,25,3,2020
Europe,179360,26/03/2020,26,3,2020
Europe,207620,27/03/2020,27,3,2020
Europe,237700,28/03/2020,28,3,2020
Europe,267120,29/03/2020,29,3,2020
Europe,300420,30/03/2020,30,3,2020
Europe,337040,31/03/2020,31,3,2020
Europe,382330,01/04/2020,1,4,2020
Europe,423560,02/04/2020,2,4,2020
Europe,469100,03/04/2020,3,4,2020
Europe,509930,04/04/2020,4,4,2020
Europe,546750,05/04/2020,5,4,2020
Europe,587030,06/04/2020,6,4,2020
Europe,639490,07/04/2020,7,4,2020
Europe,682630,08/04/2020,8,4,2020
Europe,733000,09/04/2020,9,4,2020
Europe,780150,10/04/2020,10,4,2020
Europe,820770,11/04/2020,11,4,2020
Europe,858260,12/04/2020,12,4,2020
Europe,895270,13/04/2020,13,4,2020
Europe,933800,14/04/2020,14,4,2020
Europe,985650,15/04/2020,15,4,2020
Europe,1031020,16/04/2020,16,4,2020
Europe,1075180,17/04/2020,17,4,2020
Europe,1109330,18/04/2020,18,4,2020
Europe,1140950,19/04/2020,19,4,2020
Europe,1173530,20/04/2020,20,4,2020
Europe,1209510,21/04/2020,21,4,2020
Europe,1246230,22/04/2020,22,4,2020
Europe,1280180,23/04/2020,23,4,2020
Europe,1313610,24/04/2020,24,4,2020
Europe,1343150,25/04/2020,25,4,2020
Europe,1366140,26/04/2020,26,4,2020
Europe,1391690,27/04/2020,27,4,2020
Europe,1417550,28/04/2020,28,4,2020
Europe,1447080,29/04/2020,29,4,2020
Europe,1471180,30/04/2020,30,4,2020
Europe,1491260,01/05/2020,1,5,2020
Europe,1515480,02/05/2020,2,5,2020
Europe,1531100,03/05/2020,3,5,2020
Europe,1549340,04/05/2020,4,5,2020
Europe,1569950,05/05/2020,5,5,2020
Europe,1593760,06/05/2020,6,5,2020
Europe,1613120,07/05/2020,7,5,2020
Europe,1633350,08/05/2020,8,5,2020
Europe,1648450,09/05/2020,9,5,2020
Europe,1660580,10/05/2020,10,5,2020
Europe,1673850,11/05/2020,11,5,2020
Europe,1690520,12/05/2020,12,5,2020
Europe,1705940,13/05/2020,13,5,2020
Europe,1723470,14/05/2020,14,5,2020
Europe,1738190,15/05/2020,15,5,2020
Europe,1749930,16/05/2020,16,5,2020
Europe,1762940,17/05/2020,17,5,2020
Europe,1773520,18/05/2020,18,5,2020
Europe,1781320,19/05/2020,19,5,2020
Europe,1793520,20/05/2020,20,5,2020
Europe,1803780,21/05/2020,21,5,2020
Europe,1819980,22/05/2020,22,5,2020
Europe,1829240,23/05/2020,23,5,2020
Europe,1835710,24/05/2020,24,5,2020
Europe,1823710,25/05/2020,25,5,2020
Europe,1836360,26/05/2020,26,5,2020
Europe,1844790,27/05/2020,27,5,2020
Europe,1853320,28/05/2020,28,5,2020
Europe,1862390,29/05/2020,29,5,2020
Europe,1870260,30/05/2020,30,5,2020
Europe,1875570,31/05/2020,31,5,2020
Europe,1881300,01/06/2020,1,6,2020
Europe,1888950,02/06/2020,2,6,2020
Europe,1896310,03/06/2020,3,6,2020
Europe,1902750,04/06/2020,4,6,2020
Europe,1909800,05/06/2020,5,6,2020
Europe,1915820,06/06/2020,6,6,2020
Europe,1920480,07/06/2020,7,6,2020
Europe,1925720,08/06/2020,8,6,2020
Europe,1932230,09/06/2020,9,6,2020
Europe,1939030,10/06/2020,10,6,2020
Europe,1944080,11/06/2020,11,6,2020
Europe,1949490,12/06/2020,12,6,2020
Europe,1953930,13/06/2020,13,6,2020
Europe,1957880,14/06/2020,14,6,2020
Europe,1961920,15/06/2020,15,6,2020
Europe,1968060,16/06/2020,16,6,2020
Europe,1974300,17/06/2020,17,6,2020
Europe,1979670,18/06/2020,18,6,2020
Europe,1995880,19/06/2020,19,6,2020
Europe,2000120,20/06/2020,20,6,2020
Europe,2002880,21/06/2020,21,6,2020
Europe,2005940,22/06/2020,22,6,2020
Europe,2011540,23/06/2020,23,6,2020
Europe,2015670,24/06/2020,24,6,2020
Europe,2019470,25/06/2020,25,6,2020
Europe,2024480,26/06/2020,26,6,2020
Europe,2028080,27/06/2020,27,6,2020
Europe,2031020,28/06/2020,28,6,2020
Europe,2034130,29/06/2020,29,6,2020
Europe,2038940,30/06/2020,30,6,2020
Europe,2043530,01/07/2020,1,7,2020
Europe,2047780,02/07/2020,2,7,2020
Europe,2052070,03/07/2020,3,7,2020
Europe,2055570,04/07/2020,4,7,2020
Europe,2058420,05/07/2020,5,7,2020
Europe,2061760,06/07/2020,6,7,2020
Europe,2066310,07/07/2020,7,7,2020
Europe,2070590,08/07/2020,8,7,2020
Europe,2074770,09/07/2020,9,7,2020
Europe,2078750,10/07/2020,10,7,2020
Europe,2082340,11/07/2020,11,7,2020
Europe,2084780,12/07/2020,12,7,2020
Europe,2087560,13/07/2020,13,7,2020
Europe,2091320,14/07/2020,14,7,2020
Europe,2095690,15/07/2020,15,7,2020
Europe,2099390,16/07/2020,16,7,2020
Europe,2103210,17/07/2020,17,7,2020
Europe,2105890,18/07/2020,18,7,2020
Europe,2107890,19/07/2020,19,7,2020
Europe,2110420,20/07/2020,20,7,2020
Europe,2113950,21/07/2020,21,7,2020
Europe,2117650,22/07/2020,22,7,2020
Europe,2121140,23/07/2020,23,7,2020
Europe,2124590,24/07/2020,24,7,2020
Europe,2127340,25/07/2020,25,7,2020
Europe,2129560,26/07/2020,26,7,2020
Europe,2131810,27/07/2020,27,7,2020
Europe,2135130,28/07/2020,28,7,2020
Europe,2139100,29/07/2020,29,7,2020
Europe,2142460,30/07/2020,30,7,2020
Europe,2146260,31/07/2020,31,7,2020
Europe,2148730,01/08/2020,1,8,2020
Europe,2150850,02/08/2020,2,8,2020
Europe,2153800,03/08/2020,3,8,2020
Europe,2157490,04/08/2020,4,8,2020
Europe,2161250,05/08/2020,5,8,2020
Europe,2164600,06/08/2020,6,8,2020
Europe,2167800,07/08/2020,7,8,2020
Europe,2170990,08/08/2020,8,8,2020
Europe,2173200,09/08/2020,9,8,2020
Europe,2176610,10/08/2020,10,8,2020
Europe,2180140,11/08/2020,11,8,2020
Europe,2183490,12/08/2020,12,8,2020
Europe,2187200,13/08/2020,13,8,2020
Europe,2190610,14/08/2020,14,8,2020
Europe,2195320,15/08/2020,15,8,2020
Europe,2197430,16/08/2020,16,8,2020
Europe,2200180,17/08/2020,17,8,2020
Europe,2203760,18/08/2020,18,8,2020
Europe,2208300,19/08/2020,19,8,2020
Europe,2211810,20/08/2020,20,8,2020
Europe,2215130,21/08/2020,21,8,2020
Europe,2218140,22/08/2020,22,8,2020
Europe,2220340,23/08/2020,23,8,2020
Europe,2223200,24/08/2020,24,8,2020
Europe,2227300,25/08/2020,25,8,2020
Europe,2229870,26/08/2020,26,8,2020
Europe,2233730,27/08/2020,27,8,2020
Europe,2237080,28/08/2020,28,8,2020
Europe,2239800,29/08/2020,29,8,2020
Europe,2242020,30/08/2020,30,8,2020
Europe,2245730,31/08/2020,31,8,2020
Europe,2250060,01/09/2020,1,9,2020
Europe,2254150,02/09/2020,2,9,2020
Europe,2258080,03/09/2020,3,9,2020
Europe,2262900,04/09/2020,4,9,2020
Europe,2266290,05/09/2020,5,9,2020
Europe,2268550,06/09/2020,6,9,2020
Europe,2271910,07/09/2020,7,9,2020
Europe,2276450,08/09/2020,8,9,2020
Europe,2280710,09/09/2020,9,9,2020
Europe,2284840,10/09/2020,10,9,2020
Europe,2289120,11/09/2020,11,9,2020
Europe,2292640,12/09/2020,12,9,2020
Europe,2295350,13/09/2020,13,9,2020
Europe,2299130,14/09/2020,14,9,2020
Europe,2305430,15/09/2020,15,9,2020
Europe,2312550,16/09/2020,16,9,2020
Europe,2318820,17/09/2020,17,9,2020
Europe,2325430,18/09/2020,18,9,2020
Europe,2329510,19/09/2020,19,9,2020
Europe,2332640,20/09/2020,20,9,2020
Europe,2337510,21/09/2020,21,9,2020
Europe,2345220,22/09/2020,22,9,2020
Europe,2352120,23/09/2020,23,9,2020
Europe,2358080,24/09/2020,24,9,2020
Europe,2365010,25/09/2020,25,9,2020
Europe,2370880,26/09/2020,26,9,2020
Europe,2374780,27/09/2020,27,9,2020
Europe,2380730,28/09/2020,28,9,2020
Europe,2386650,29/09/2020,29,9,2020
Europe,2396680,30/09/2020,30,9,2020
Europe,2404380,01/10/2020,1,10,2020
Europe,2412680,02/10/2020,2,10,2020
Europe,2418730,03/10/2020,3,10,2020
Europe,2423420,04/10/2020,4,10,2020
Europe,2430110,05/10/2020,5,10,2020
Europe,2441010,06/10/2020,6,10,2020
Europe,2450470,07/10/2020,7,10,2020
Europe,2459660,08/10/2020,8,10,2020
Europe,2470340,09/10/2020,9,10,2020
Europe,2478240,10/10/2020,10,10,2020
Europe,2485280,11/10/2020,11,10,2020
Europe,2494780,12/10/2020,12,10,2020
Europe,2506060,13/10/2020,13,10,2020
Europe,2519420,14/10/2020,14,10,2020
Europe,2532550,15/10/2020,15,10,2020
Europe,2547100,16/10/2020,16,10,2020
Europe,2558690,17/10/2020,17,10,2020
Europe,2568540,18/10/2020,18,10,2020
Europe,2581670,19/10/2020,19,10,2020
Europe,2599630,20/10/2020,20,10,2020
Europe,2617900,21/10/2020,21,10,2020
Europe,2636230,22/10/2020,22,10,2020
Europe,2656440,23/10/2020,23,10,2020
Europe,2673720,24/10/2020,24,10,2020
Europe,2686860,25/10/2020,25,10,2020
Europe,2707700,26/10/2020,26,10,2020
Europe,2734990,27/10/2020,27,10,2020
Europe,2760060,28/10/2020,28,10,2020
Europe,2786530,29/10/2020,29,10,2020
Europe,2817270,30/10/2020,30,10,2020
Europe,2843140,31/10/2020,31,10,2020
Europe,2864350,01/11/2020,1,11,2020
Europe,2891910,02/11/2020,2,11,2020
Europe,2936090,03/11/2020,3,11,2020
Europe,2982960,04/11/2020,4,11,2020
Europe,3019700,05/11/2020,5,11,2020
Europe,3064150,06/11/2020,6,11,2020
Europe,3097770,07/11/2020,7,11,2020
Europe,3124760,08/11/2020,8,11,2020
Europe,3162400,09/11/2020,9,11,2020
Europe,3211190,10/11/2020,10,11,2020
Europe,3260720,11/11/2020,11,11,2020
Europe,3303640,12/11/2020,12,11,2020
Europe,3352750,13/11/2020,13,11,2020
Europe,3391650,14/11/2020,14,11,2020
Europe,3424750,15/11/2020,15,11,2020
Europe,3465270,16/11/2020,16,11,2020
Europe,3521250,17/11/2020,17,11,2020
Europe,3574450,18/11/2020,18,11,2020
Europe,3622930,19/11/2020,19,11,2020
Europe,3680060,20/11/2020,20,11,2020
Europe,3722440,21/11/2020,21,11,2020
Europe,3757340,22/11/2020,22,11,2020
Europe,3801400,23/11/2020,23,11,2020
Europe,3861290,24/11/2020,24,11,2020
Europe,3915450,25/11/2020,25,11,2020
Europe,3968640,26/11/2020,26,11,2020
Europe,4027660,27/11/2020,27,11,2020
Europe,4072570,28/11/2020,28,11,2020
Europe,4108270,29/11/2020,29,11,2020
Europe,4151340,30/11/2020,30,11,2020
Europe,4208380,01/12/2020,1,12,2020
Europe,4262110,02/12/2020,2,12,2020
Europe,4318500,03/12/2020,3,12,2020
Europe,4374420,04/12/2020,4,12,2020
Europe,4419400,05/12/2020,5,12,2020
Europe,4455420,06/12/2020,6,12,2020
Europe,4495090,07/12/2020,7,12,2020
Europe,4546890,08/12/2020,8,12,2020
Europe,4600630,09/12/2020,9,12,2020
Europe,4653290,10/12/2020,10,12,2020
Europe,4711870,11/12/2020,11,12,2020
Europe,4757230,12/12/2020,12,12,2020
Europe,4794550,13/12/2020,13,12,2020
Europe,4834520,14/12/2020,14,12,2020
Europe,4893240,15/12/2020,15,12,2020
Europe,4953790,16/12/2020,16,12,2020
Europe,5006710,17/12/2020,17,12,2020
Europe,5065280,18/12/2020,18,12,2020
Europe,5112090,19/12/2020,19,12,2020
Europe,5146440,20/12/2020,20,12,2020
Europe,5186410,21/12/2020,21,12,2020
Europe,5244170,22/12/2020,22,12,2020
Europe,5301050,23/12/2020,23,12,2020
Europe,5351080,24/12/2020,24,12,2020
Europe,5385220,25/12/2020,25,12,2020
Europe,5421260,26/12/2020,26,12,2020
Europe,5454560,27/12/2020,27,12,2020
Europe,5494550,28/12/2020,28,12,2020
Europe,5557400,29/12/2020,29,12,2020
Europe,5620660,30/12/2020,30,12,2020
Europe,5675270,31/12/2020,31,12,2020
Europe,5711930,01/01/2021,1,1,2021
Europe,5750290,02/01/2021,2,1,2021
Europe,5783820,03/01/2021,3,1,2021
Europe,5824640,04/01/2021,4,1,2021
Europe,5890480,05/01/2021,5,1,2021
Europe,5944480,06/01/2021,6,1,2021
Europe,5998930,07/01/2021,7,1,2021
Europe,6058820,08/01/2021,8,1,2021
Europe,6108420,09/01/2021,9,1,2021
Europe,6147850,10/01/2021,10,1,2021
Europe,6192330,11/01/2021,11,1,2021
Europe,6257690,12/01/2021,12,1,2021
Europe,6320530,13/01/2021,13,1,2021
Europe,6383340,14/01/2021,14,1,2021
Europe,6446760,15/01/2021,15,1,2021
Europe,6499710,16/01/2021,16,1,2021
Europe,6539630,17/01/2021,17,1,2021
Europe,6584640,18/01/2021,18,1,2021
Europe,6651290,19/01/2021,19,1,2021
Europe,6719850,20/01/2021,20,1,2021
Europe,6783070,21/01/2021,21,1,2021
Europe,6844840,22/01/2021,22,1,2021
Europe,6896410,23/01/2021,23,1,2021
Europe,6933990,24/01/2021,24,1,2021
Europe,6980340,25/01/2021,25,1,2021
Europe,7045140,26/01/2021,26,1,2021
Europe,7106390,27/01/2021,27,1,2021
Europe,7166090,28/01/2021,28,1,2021
Europe,7226570,29/01/2021,29,1,2021
Europe,7272420,30/01/2021,30,1,2021
Europe,7307220,31/01/2021,31,1,2021
